Area ID,Area Name,Battle Type,Doll ID,Type,Name,Affection,Oathed,Skill1,Skill2,Equip1,Equip2,Equip3,Combat Effectiveness,Predicted Damage,Rank
714,Elementary4,Night,213,SMG,C-MS,150,1,10,0,T-Exo,AP Round,Red Dot,7576,568,27
714,Elementary4,Night,62,AR,Gr G41,150,1,10,0,Optical,HV Round,Exclusive,6486,567,28
714,Elementary4,Night,20221,HG,GSh-18 Mod,200,1,10,10,Silencer,HP Round,T-Exo,4130,567,29
714,Elementary4,Night,20205,AR,gun-10020205 Mod,100,0,10,10,Optical,HV Round,T-Exo,6436,563,30
714,Elementary4,Night,20007,HG,Stechkin Mod,100,0,10,10,Exclusive,HP Round,T-Exo,4088,562,31
714,Elementary4,Night,1027,AR,Angelica,150,1,10,0,Optical,HV Round,Exclusive,6410,560,32
714,Elementary4,Night,115,SMG,Suomi,150,1,10,0,T-Exo,HP Round,Red Dot,6220,559,33
714,Elementary4,Night,1032,AR,Medusa,150,1,10,0,Holographic,HV Round,Exclusive,6386,558,34
714,Elementary4,Night,20293,AR,gun-10020293 Mod,100,0,10,10,Optical,HV Round,T-Exo,6353,555,35
714,Elementary4,Night,62,AR,Gr G41,100,0,10,0,Optical,HV Round,Exclusive,6339,554,36
714,Elementary4,Night,213,SMG,C-MS,100,0,10,0,T-Exo,AP Round,Red Dot,7391,554,37
714,Elementary4,Night,13,HG,Type92,150,1,10,0,Silencer,HP Round,X-Exo,3346,552,38
714,Elementary4,Night,330,AR,FX-05,150,1,10,0,Optical,HV Round,T-Exo,5251,551,39
714,Elementary4,Night,20220,HG,MP-443 Mod,100,0,10,10,Silencer,HP Round,T-Exo,4011,551,40
714,Elementary4,Night,20012,HG,C96 Mod,100,0,10,10,Silencer,HP Round,T-Exo,3998,549,41
714,Elementary4,Night,115,SMG,Suomi,100,0,10,0,T-Exo,HP Round,Red Dot,6085,547,42
714,Elementary4,Night,20008,HG,Makarov Mod,100,0,10,10,Silencer,HP Round,X-Exo,3969,545,43
714,Elementary4,Night,10,HG,PPK,150,1,10,0,Silencer,HP Round,X-Exo,3301,544,44
714,Elementary4,Night,242,HG,P22,150,1,10,0,Silencer,HP Round,X-Exo,3957,544,45
714,Elementary4,Night,20005,HG,M1895 Mod,200,1,10,10,Exclusive,HP Round,T-Exo,3953,543,46
714,Elementary4,Night,1027,AR,Angelica,100,0,10,0,Optical,HV Round,Exclusive,6211,543,47
714,Elementary4,Night,1032,AR,Medusa,100,0,10,0,Holographic,HV Round,Exclusive,6206,543,48
714,Elementary4,Night,20143,SMG,RO635 Mod,200,1,10,10,T-Exo,HP Round,Red Dot,7235,542,49
714,Elementary4,Night,294,HG,Webley,150,1,10,0,Silencer,HP Round,T-Exo,3945,542,50
714,Elementary4,Night,20001,HG,SAA Mod,100,0,10,10,Silencer,HP Round,T-Exo,3946,542,51
714,Elementary4,Night,20122,AR,Gr G11 Mod,100,0,10,10,Optical,HV Round,T-Exo,6200,542,52
714,Elementary4,Night,20104,SMG,Gr G36c Mod,200,1,10,10,T-Exo,HP Round,Red Dot,7197,539,53
714,Elementary4,Night,72,AR,TAR-21,150,1,10,0,Optical,HV Round,Exclusive,6149,538,54
714,Elementary4,Night,357,HG,gun-10000357,150,1,10,0,Silencer,HP Round,X-Exo,3909,537,55
714,Elementary4,Night,1017,HG,Jill Stingray,150,1,10,0,Silencer,HP Round,T-Exo,3907,537,56
714,Elementary4,Night,20002,HG,M1911 Mod,200,1,10,10,Silencer,Exclusive,T-Exo,3900,536,57
714,Elementary4,Night,20216,AR,gun-10020216 Mod,200,1,10,10,Optical,HV Round,T-Exo,6135,536,58
714,Elementary4,Night,1018,HG,Sei Asagiri,150,1,10,0,Silencer,HP Round,Exclusive,3903,536,59
714,Elementary4,Night,20221,HG,GSh-18 Mod,100,0,10,10,Silencer,HP Round,T-Exo,3904,536,60
714,Elementary4,Night,20060,AR,AS Val Mod,200,1,10,10,Optical,Exclusive,T-Exo,6117,535,61
714,Elementary4,Night,20064,AR,Gr G36 Mod,200,1,10,10,Exclusive,HV Round,T-Exo,6123,535,62
714,Elementary4,Night,250,HG,HS2000,150,1,10,0,Silencer,HP Round,X-Exo,3896,535,63
714,Elementary4,Night,13,HG,Type92,100,0,10,0,Silencer,HP Round,X-Exo,3244,535,64
714,Elementary4,Night,303,HG,HP-35,150,1,10,0,Silencer,HP Round,T-Exo,3880,533,65
714,Elementary4,Night,330,AR,FX-05,100,0,10,0,Optical,HV Round,T-Exo,5082,533,66
714,Elementary4,Night,328,SMG,AR-57,150,1,10,0,T-Exo,HP Round,Red Dot,5919,532,67
714,Elementary4,Night,242,HG,P22,100,0,10,0,Silencer,HP Round,X-Exo,3865,531,68
714,Elementary4,Night,260,HG,PA-15,150,1,10,0,Silencer,HP Round,X-Exo,3860,530,69
714,Elementary4,Night,10,HG,PPK,100,0,10,0,Silencer,HP Round,X-Exo,3217,530,70
714,Elementary4,Night,294,HG,Webley,100,0,10,0,Silencer,HP Round,T-Exo,3859,530,71
714,Elementary4,Night,285,HG,C-93,150,1,10,0,Silencer,HP Round,X-Exo,3852,529,72
714,Elementary4,Night,4,HG,Python,150,1,10,0,Silencer,HP Round,T-Exo,3843,528,73
714,Elementary4,Night,233,HG,Px4 Storm,150,1,10,0,Silencer,HP Round,X-Exo,3840,528,74
714,Elementary4,Night,20091,HG,MP-446 Mod,200,1,10,10,Silencer,HP Round,X-Exo,3837,527,75
714,Elementary4,Night,96,HG,Grizzly,150,1,10,0,Silencer,HP Round,T-Exo,3839,527,76
714,Elementary4,Night,20171,AR,Ribeyrolles Mod,200,1,10,10,Optical,HV Round,T-Exo,6027,527,77
714,Elementary4,Night,272,HG,Desert Eagle,150,1,10,0,Silencer,HP Round,T-Exo,3827,526,78
714,Elementary4,Night,1001,HG,Noel,150,1,10,0,Silencer,HP Round,X-Exo,3813,524,79
714,Elementary4,Night,72,AR,TAR-21,100,0,10,0,Optical,HV Round,Exclusive,5991,524,80
714,Elementary4,Night,1017,HG,Jill Stingray,100,0,10,0,Silencer,HP Round,T-Exo,3811,524,81
714,Elementary4,Night,1018,HG,Sei Asagiri,100,0,10,0,Silencer,HP Round,Exclusive,3816,524,82
714,Elementary4,Night,215,AR,MDR,150,1,10,0,Exclusive,HV Round,T-Exo,5986,523,83
714,Elementary4,Night,126,HG,NZ75,150,1,10,0,Silencer,HP Round,X-Exo,3803,522,84
714,Elementary4,Night,20026,SMG,Gr MP5 Mod,200,1,10,10,Exclusive,HP Round,Red Dot,6951,521,85
714,Elementary4,Night,142,HG,Five-seven,150,1,10,0,Silencer,HP Round,X-Exo,3796,521,86
714,Elementary4,Night,357,HG,gun-10000357,100,0,10,0,Silencer,HP Round,X-Exo,3792,521,87
714,Elementary4,Night,250,HG,HS2000,100,0,10,0,Silencer,HP Round,X-Exo,3783,520,88
714,Elementary4,Night,328,SMG,AR-57,100,0,10,0,T-Exo,HP Round,Red Dot,5775,519,89
714,Elementary4,Night,303,HG,HP-35,100,0,10,0,Silencer,HP Round,T-Exo,3772,518,90
714,Elementary4,Night,20103,SMG,UMP45 Mod,200,1,10,10,Exclusive,HP Round,Exclusive,6900,517,91
714,Elementary4,Night,166,HG,CZ75,150,1,10,0,Silencer,HP Round,X-Exo,3760,517,92
714,Elementary4,Night,206,AR,AK-12,150,1,10,0,Optical,HV Round,T-Exo,5907,516,93
714,Elementary4,Night,20005,HG,M1895 Mod,100,0,10,10,Exclusive,HP Round,T-Exo,3749,515,94
714,Elementary4,Night,20143,SMG,RO635 Mod,100,0,10,10,T-Exo,HP Round,Red Dot,6878,515,95
714,Elementary4,Night,4,HG,Python,100,0,10,0,Silencer,HP Round,T-Exo,3739,514,96
714,Elementary4,Night,260,HG,PA-15,100,0,10,0,Silencer,HP Round,X-Exo,3745,514,97
714,Elementary4,Night,73,AR,AUG,150,1,10,0,Optical,HV Round,T-Exo,5867,513,98
714,Elementary4,Night,20101,SMG,UMP9 Mod,200,1,10,10,Exclusive,HP Round,Red Dot,6843,513,99
714,Elementary4,Night,96,HG,Grizzly,100,0,10,0,Silencer,HP Round,T-Exo,3737,513,100
714,Elementary4,Night,20104,SMG,Gr G36c Mod,100,0,10,10,T-Exo,HP Round,Red Dot,6844,513,101
714,Elementary4,Night,285,HG,C-93,100,0,10,0,Silencer,HP Round,X-Exo,3732,513,102
714,Elementary4,Night,233,HG,Px4 Storm,100,0,10,0,Silencer,HP Round,X-Exo,3726,512,103
714,Elementary4,Night,272,HG,Desert Eagle,100,0,10,0,Silencer,HP Round,T-Exo,3724,512,104
714,Elementary4,Night,318,AR,VHS,150,1,10,0,Optical,HV Round,T-Exo,5840,511,105
714,Elementary4,Night,356,AR,gun-10000356,150,1,10,0,Optical,HV Round,T-Exo,5832,510,106
714,Elementary4,Night,361,AR,gun-10000361,150,1,10,0,Optical,HV Round,T-Exo,5829,510,107
714,Elementary4,Night,20002,HG,M1911 Mod,100,0,10,10,Silencer,Exclusive,T-Exo,3711,510,108
714,Elementary4,Night,1006,HG,Theresa,150,1,10,0,Silencer,HP Round,T-Exo,3705,509,109
714,Elementary4,Night,274,AR,ACR,150,1,10,0,Optical,HV Round,T-Exo,5816,508,110
714,Elementary4,Night,20060,AR,AS Val Mod,100,0,10,10,Optical,Exclusive,T-Exo,5809,508,111
714,Elementary4,Night,215,AR,MDR,100,0,10,0,Exclusive,HV Round,T-Exo,5811,508,112
714,Elementary4,Night,1001,HG,Noel,100,0,10,0,Silencer,HP Round,X-Exo,3700,508,113
714,Elementary4,Night,1009,HG,El Clear,150,1,10,0,Silencer,HP Round,X-Exo,3694,507,114
714,Elementary4,Night,1010,HG,El Fail,150,1,10,0,Silencer,HP Round,X-Exo,3694,507,115
714,Elementary4,Night,20064,AR,Gr G36 Mod,100,0,10,10,Exclusive,HV Round,T-Exo,5802,507,116
714,Elementary4,Night,126,HG,NZ75,100,0,10,0,Silencer,HP Round,X-Exo,3689,507,117
714,Elementary4,Night,243,AR,64 Shiki,150,1,10,0,Optical,HV Round,T-Exo,5773,505,118
714,Elementary4,Night,142,HG,Five-seven,100,0,10,0,Silencer,HP Round,X-Exo,3674,505,119
714,Elementary4,Night,20029,SMG,STEN MkⅡ Mod,200,1,10,10,T-Exo,HP Round,Red Dot,6726,504,120
714,Elementary4,Night,306,AR,AK-Alfa,150,1,10,0,Optical,HV Round,T-Exo,5771,504,121
714,Elementary4,Night,1003,HG,Kiana,150,1,10,0,Silencer,HP Round,X-Exo,3666,504,122
714,Elementary4,Night,1030,SMG,Jashin-chan,150,1,10,0,Exclusive,HP Round,Red Dot,6724,504,123
714,Elementary4,Night,20136,SMG,PP-19 Mod,200,1,10,10,T-Exo,HP Round,Red Dot,6717,503,124
714,Elementary4,Night,289,AR,R5,150,1,10,0,Optical,HV Round,T-Exo,5756,503,125
714,Elementary4,Night,342,AR,gun-10000342,150,1,10,0,Optical,HV Round,T-Exo,5756,503,126
714,Elementary4,Night,20216,AR,gun-10020216 Mod,100,0,10,10,Optical,HV Round,T-Exo,5747,502,127
714,Elementary4,Night,236,AR,K11,150,1,10,0,Optical,HV Round,T-Exo,5733,501,128
714,Elementary4,Night,20091,HG,MP-446 Mod,100,0,10,10,Silencer,HP Round,X-Exo,3645,501,129
714,Elementary4,Night,166,HG,CZ75,100,0,10,0,Silencer,HP Round,X-Exo,3645,501,130
714,Elementary4,Night,20061,AR,StG44 Mod,200,1,10,10,Optical,HV Round,T-Exo,5720,500,131
714,Elementary4,Night,313,AR,S-ACR,150,1,10,0,Optical,HV Round,T-Exo,5717,500,132
714,Elementary4,Night,27,SMG,Skorpion,150,1,10,0,T-Exo,HP Round,Red Dot,5553,499,133
714,Elementary4,Night,290,AR,89 Shiki,150,1,10,0,Optical,HV Round,T-Exo,5712,499,134
714,Elementary4,Night,20026,SMG,Gr MP5 Mod,100,0,10,10,Exclusive,HP Round,Red Dot,6658,499,135
714,Elementary4,Night,206,AR,AK-12,100,0,10,0,Optical,HV Round,T-Exo,5708,499,136
714,Elementary4,Night,338,AR,SIG MCX,150,1,10,0,Optical,HV Round,T-Exo,5700,498,137
714,Elementary4,Night,1006,HG,Theresa,100,0,10,0,Silencer,HP Round,T-Exo,3623,498,138
714,Elementary4,Night,99,HG,Gr Mk23,150,1,10,0,Silencer,HP Round,T-Exo,3617,497,139
714,Elementary4,Night,20171,AR,Ribeyrolles Mod,100,0,10,10,Optical,HV Round,T-Exo,5685,497,140
714,Elementary4,Night,73,AR,AUG,100,0,10,0,Optical,HV Round,T-Exo,5679,496,141
714,Elementary4,Night,20071,AR,Galil Mod,200,1,10,10,Optical,HV Round,T-Exo,5658,495,142
714,Elementary4,Night,228,SMG,100 Shiki,150,1,10,0,T-Exo,HP Round,Exclusive,6605,495,143
714,Elementary4,Night,269,HG,Gr P30,150,1,10,0,Silencer,HP Round,T-Exo,3600,495,144
714,Elementary4,Night,318,AR,VHS,100,0,10,0,Optical,HV Round,T-Exo,5651,494,145
714,Elementary4,Night,332,HG,Derringer,150,1,10,0,Silencer,HP Round,T-Exo,3590,493,146
714,Elementary4,Night,341,SMG,gun-10000341,150,1,10,0,T-Exo,HP Round,Red Dot,6583,493,147
714,Elementary4,Night,356,AR,gun-10000356,100,0,10,0,Optical,HV Round,T-Exo,5637,493,148
714,Elementary4,Night,361,AR,gun-10000361,100,0,10,0,Optical,HV Round,T-Exo,5636,493,149
714,Elementary4,Night,1009,HG,El Clear,100,0,10,0,Silencer,HP Round,X-Exo,3586,493,150
714,Elementary4,Night,1010,HG,El Fail,100,0,10,0,Silencer,HP Round,X-Exo,3586,493,151
714,Elementary4,Night,202,HG,Thunder,150,1,10,0,Silencer,HP Round,T-Exo,3579,492,152
714,Elementary4,Night,274,AR,ACR,100,0,10,0,Optical,HV Round,T-Exo,5624,492,153
714,Elementary4,Night,1030,SMG,Jashin-chan,100,0,10,0,Exclusive,HP Round,Red Dot,6569,492,154
714,Elementary4,Night,20031,SMG,M38 Mod,200,1,10,10,T-Exo,HP Round,Red Dot,6553,491,155
714,Elementary4,Night,129,AR,Type95,150,1,10,0,Exclusive,HV Round,T-Exo,5622,491,156
714,Elementary4,Night,130,AR,Type97,150,1,10,0,Exclusive,HV Round,T-Exo,5614,491,157
714,Elementary4,Night,138,AR,6P62,150,1,10,0,Optical,AP Round,T-Exo,5620,491,158
714,Elementary4,Night,212,HG,K5,150,1,10,0,Silencer,HP Round,X-Exo,3576,491,159
714,Elementary4,Night,1023,SMG,Henrietta,150,1,10,0,T-Exo,HP Round,Exclusive,6557,491,160
714,Elementary4,Night,66,AR,Type56-1,150,1,10,0,Exclusive,HV Round,T-Exo,5604,490,161
714,Elementary4,Night,100,HG,P7,150,1,10,0,Silencer,HP Round,X-Exo,3567,490,162
714,Elementary4,Night,20178,SMG,F1 Mod,200,1,10,10,T-Exo,HP Round,Red Dot,6541,490,163
714,Elementary4,Night,20103,SMG,UMP45 Mod,100,0,10,10,Exclusive,HP Round,Exclusive,6537,490,164
714,Elementary4,Night,243,AR,64 Shiki,100,0,10,0,Optical,HV Round,T-Exo,5610,490,165
714,Elementary4,Night,20021,SMG,gun-10020021 Mod,200,1,10,10,T-Exo,HP Round,Red Dot,6533,489,166
714,Elementary4,Night,20032,SMG,Micro Uzi Mod,200,1,10,10,T-Exo,HP Round,Red Dot,6532,489,167
714,Elementary4,Night,69,AR,Fr FAMAS,150,1,10,0,Exclusive,HV Round,T-Exo,5590,489,168
714,Elementary4,Night,194,AR,K2,150,1,10,0,Optical,HV Round,T-Exo,5599,489,169
714,Elementary4,Night,214,AR,ADS,150,1,10,0,Optical,HV Round,T-Exo,5591,489,170
714,Elementary4,Night,245,SMG,P90,150,1,10,0,T-Exo,HP Round,Red Dot,6533,489,171
714,Elementary4,Night,310,HG,Rex Zero 1,150,1,10,0,Silencer,HP Round,X-Exo,3557,489,172
714,Elementary4,Night,20101,SMG,UMP9 Mod,100,0,10,10,Exclusive,HP Round,Red Dot,6525,489,173
714,Elementary4,Night,168,HG,Spitfire,150,1,10,0,Silencer,HP Round,X-Exo,3556,488,174
714,Elementary4,Night,172,AR,Am RFB,150,1,10,0,Exclusive,HV Round,T-Exo,5585,488,175
714,Elementary4,Night,331,HG,Kolibri,150,1,10,0,Silencer,HP Round,X-Exo,3555,488,176
714,Elementary4,Night,346,HG,gun-10000346,150,1,10,0,Silencer,HP Round,T-Exo,3552,488,177
714,Elementary4,Night,1003,HG,Kiana,100,0,10,0,Silencer,HP Round,X-Exo,3550,488,178
714,Elementary4,Night,358,HG,gun-10000358,150,1,10,0,Silencer,HP Round,X-Exo,3545,487,179
714,Elementary4,Night,27,SMG,Skorpion,100,0,10,0,T-Exo,HP Round,Red Dot,5421,487,180
714,Elementary4,Night,289,AR,R5,100,0,10,0,Optical,HV Round,T-Exo,5569,487,181
714,Elementary4,Night,306,AR,AK-Alfa,100,0,10,0,Optical,HV Round,T-Exo,5571,487,182
714,Elementary4,Night,16,SMG,Thompson,150,1,10,0,T-Exo,HP Round,Red Dot,6481,486,183
714,Elementary4,Night,98,HG,SPP-1,150,1,10,0,Silencer,HP Round,T-Exo,3541,486,184
714,Elementary4,Night,99,HG,Gr Mk23,100,0,10,0,Silencer,HP Round,T-Exo,3539,486,185
714,Elementary4,Night,313,AR,S-ACR,100,0,10,0,Optical,HV Round,T-Exo,5561,486,186
714,Elementary4,Night,342,AR,gun-10000342,100,0,10,0,Optical,HV Round,T-Exo,5563,486,187
714,Elementary4,Night,6,HG,Tokarev,150,1,10,0,Silencer,HP Round,T-Exo,3530,485,188
714,Elementary4,Night,127,SMG,Type79,150,1,10,0,T-Exo,Exclusive,Red Dot,6471,485,189
714,Elementary4,Night,244,HG,TEC-9,150,1,10,0,Silencer,HP Round,T-Exo,3531,485,190
714,Elementary4,Night,228,SMG,100 Shiki,100,0,10,0,T-Exo,HP Round,Exclusive,6468,485,191
714,Elementary4,Night,236,AR,K11,100,0,10,0,Optical,HV Round,T-Exo,5545,485,192
714,Elementary4,Night,338,AR,SIG MCX,100,0,10,0,Optical,HV Round,T-Exo,5547,485,193
714,Elementary4,Night,290,AR,89 Shiki,100,0,10,0,Optical,HV Round,T-Exo,5533,484,194
714,Elementary4,Night,341,SMG,gun-10000341,100,0,10,0,T-Exo,HP Round,Red Dot,6450,483,195
714,Elementary4,Night,140,HG,PSM,150,1,10,0,Silencer,HP Round,X-Exo,3508,482,196
714,Elementary4,Night,340,AR,TKB-408,150,1,10,0,Optical,HV Round,T-Exo,5509,482,197
714,Elementary4,Night,106,AR,FAL,150,1,10,0,Optical,HV Round,T-Exo,5507,481,198
714,Elementary4,Night,181,AR,T91,150,1,10,0,Optical,HV Round,T-Exo,5498,481,199
714,Elementary4,Night,248,HG,Jericho,150,1,10,0,Silencer,HP Round,T-Exo,3505,481,200
714,Elementary4,Night,196,AR,Zas M21,150,1,10,0,Optical,HV Round,T-Exo,5493,480,201
714,Elementary4,Night,232,HG,MP-448,150,1,10,0,Silencer,HP Round,X-Exo,3491,480,202
714,Elementary4,Night,202,HG,Thunder,100,0,10,0,Silencer,HP Round,T-Exo,3492,480,203
714,Elementary4,Night,269,HG,Gr P30,100,0,10,0,Silencer,HP Round,T-Exo,3498,480,204
714,Elementary4,Night,354,HG,gun-10000354,150,1,10,0,Silencer,HP Round,X-Exo,3488,479,205
714,Elementary4,Night,359,SMG,gun-10000359,150,1,10,0,T-Exo,HP Round,Red Dot,6387,479,206
714,Elementary4,Night,20029,SMG,STEN MkⅡ Mod,100,0,10,10,T-Exo,HP Round,Red Dot,6398,479,207
714,Elementary4,Night,20136,SMG,PP-19 Mod,100,0,10,10,T-Exo,HP Round,Red Dot,6387,479,208
714,Elementary4,Night,212,HG,K5,100,0,10,0,Silencer,HP Round,X-Exo,3487,479,209
714,Elementary4,Night,1023,SMG,Henrietta,100,0,10,0,T-Exo,HP Round,Exclusive,6395,479,210
714,Elementary4,Night,20063,AR,Gr G3 Mod,200,1,10,10,Optical,HV Round,T-Exo,5464,478,211
714,Elementary4,Night,287,AR,SIG-556,150,1,10,0,Optical,HV Round,T-Exo,5463,478,212
714,Elementary4,Night,311,SMG,Lusa,150,1,10,0,T-Exo,HP Round,Red Dot,6374,478,213
714,Elementary4,Night,245,SMG,P90,100,0,10,0,T-Exo,HP Round,Red Dot,6382,478,214
714,Elementary4,Night,332,HG,Derringer,100,0,10,0,Silencer,HP Round,T-Exo,3481,478,215
714,Elementary4,Night,138,AR,6P62,100,0,10,0,Optical,AP Round,T-Exo,5460,477,216
714,Elementary4,Night,346,HG,gun-10000346,100,0,10,0,Silencer,HP Round,T-Exo,3470,477,217
714,Elementary4,Night,3,HG,M9,150,1,10,0,Silencer,HP Round,T-Exo,3468,476,218
714,Elementary4,Night,113,HG,Serdyukov,150,1,10,0,Silencer,HP Round,X-Exo,3464,476,219
714,Elementary4,Night,1029,AR,Agent 416,150,1,10,0,Optical,HV Round,T-Exo,5445,476,220
714,Elementary4,Night,69,AR,Fr FAMAS,100,0,10,0,Exclusive,HV Round,T-Exo,5448,476,221
714,Elementary4,Night,129,AR,Type95,100,0,10,0,Exclusive,HV Round,T-Exo,5443,476,222
714,Elementary4,Night,194,AR,K2,100,0,10,0,Optical,HV Round,T-Exo,5446,476,223
714,Elementary4,Night,214,AR,ADS,100,0,10,0,Optical,HV Round,T-Exo,5441,476,224
714,Elementary4,Night,100,HG,P7,100,0,10,0,Silencer,HP Round,X-Exo,3460,475,225
714,Elementary4,Night,130,AR,Type97,100,0,10,0,Exclusive,HV Round,T-Exo,5433,475,226
714,Elementary4,Night,172,AR,Am RFB,100,0,10,0,Exclusive,HV Round,T-Exo,5432,475,227
714,Elementary4,Night,244,HG,TEC-9,100,0,10,0,Silencer,HP Round,T-Exo,3455,475,228
714,Elementary4,Night,331,HG,Kolibri,100,0,10,0,Silencer,HP Round,X-Exo,3461,475,229
714,Elementary4,Night,14,HG,Astra,150,1,10,0,Silencer,HP Round,T-Exo,3452,474,230
714,Elementary4,Night,322,HG,QSB-91,150,1,10,0,Silencer,HP Round,T-Exo,3449,474,231
714,Elementary4,Night,119,AR,OTs-14,150,1,10,0,Optical,HV Round,T-Exo,5415,473,232
714,Elementary4,Night,309,HG,WKp,150,1,10,0,Silencer,HP Round,T-Exo,3446,473,233
714,Elementary4,Night,315,SMG,AUG Para,150,1,10,0,T-Exo,HP Round,Red Dot,6310,473,234
714,Elementary4,Night,16,SMG,Thompson,100,0,10,0,T-Exo,HP Round,Red Dot,6315,473,235
714,Elementary4,Night,66,AR,Type56-1,100,0,10,0,Exclusive,HV Round,T-Exo,5406,473,236
714,Elementary4,Night,98,HG,SPP-1,100,0,10,0,Silencer,HP Round,T-Exo,3443,473,237
714,Elementary4,Night,127,SMG,Type79,100,0,10,0,T-Exo,Exclusive,Red Dot,6319,473,238
714,Elementary4,Night,168,HG,Spitfire,100,0,10,0,Silencer,HP Round,T-Exo,3441,473,239
714,Elementary4,Night,310,HG,Rex Zero 1,100,0,10,0,Silencer,HP Round,X-Exo,3445,473,240
714,Elementary4,Night,358,HG,gun-10000358,100,0,10,0,Silencer,HP Round,X-Exo,3444,473,241
714,Elementary4,Night,132,HG,Type59,150,1,10,0,Silencer,HP Round,X-Exo,3438,472,242
714,Elementary4,Night,167,HG,Gr HK45,150,1,10,0,Silencer,HP Round,X-Exo,3435,472,243
714,Elementary4,Night,193,AR,T65,150,1,10,0,Optical,HV Round,T-Exo,5398,472,244
714,Elementary4,Night,259,SMG,PM-9,150,1,10,0,T-Exo,HP Round,Red Dot,6306,472,245
714,Elementary4,Night,6,HG,Tokarev,100,0,10,0,Silencer,HP Round,T-Exo,3438,472,246
714,Elementary4,Night,15,HG,G17,150,1,10,0,Silencer,HP Round,X-Exo,3427,471,247
714,Elementary4,Night,123,HG,P99,150,1,10,0,Silencer,HP Round,X-Exo,3427,471,248
714,Elementary4,Night,20061,AR,StG44 Mod,100,0,10,10,Optical,HV Round,T-Exo,5389,471,249
714,Elementary4,Night,20031,SMG,M38 Mod,100,0,10,10,T-Exo,HP Round,Red Dot,6279,470,250
714,Elementary4,Night,175,AR,ART556,150,1,10,0,Optical,HV Round,T-Exo,5370,469,251
714,Elementary4,Night,210,HG,CZ52,150,1,10,0,Silencer,HP Round,T-Exo,3415,469,252
714,Elementary4,Night,140,HG,PSM,100,0,10,0,Silencer,HP Round,X-Exo,3418,469,253
714,Elementary4,Night,20178,SMG,F1 Mod,100,0,10,10,T-Exo,HP Round,Red Dot,6259,469,254
714,Elementary4,Night,277,HG,Gr VP70,150,1,10,0,Silencer,HP Round,X-Exo,3407,468,255
