ID,No.,Type,Rarity,Name,Level,Total Exp,Current Exp,Required Exp,Link,MOD,Max HP,HP,Damage,Accuracy,Evasion,Rate of Fire,Move Speed,Armor,Rounds,Crit.Damage,Skill1,Skill2,Equip1,Equip2,Equip3,Affection,Oathed,Oathed Datetime,Locked
53250316,178,SMG,★★★,F1,50,230875,0,0,x3,,474,474,18,8,34,66,12,0,0,5,1,0,,,,100,,,Locked
53292090,119,AR,★★★★★,OTs-14,100,3263300,-,-,x5,,550,550,49,54,54,75,10,0,0,20,10,0,,,,100,,,Locked
53390889,131,SMG,★★★,EVO 3,1,0,0,0,x1,,97,97,9,2,10,65,12,0,0,5,1,0,,,,100,,,Locked
53548157,48,RF,★★★★★,WA2000,100,3263300,-,-,x5,,440,440,130,82,30,39,7,0,0,40,10,0,,SB 2.5-10x56,,100,,,Locked
53623827,121,MG,★★★★,Mk48,100,3263300,-,-,x5,,870,870,90,25,26,112,4,0,10,5,1,0,,,,100,,,Locked
53625530,20101,SMG,★★★★★,UMP9 Mod,116,14875190,0,0,x5,Mod3,900,900,29,17,83,87,12,0,0,5,10,10,,,AMP COMPSP,99,,,Locked
53626623,115,SMG,★★★★★,Suomi,100,3263300,-,-,x5,,1100,1100,28,15,56,93,12,0,0,5,10,0,Mk31 Multi-functional Exoskeleton,,,100,,,Locked
53627227,228,SMG,★★★★★,100 Shiki,100,3263300,-,-,x5,,1060,1060,29,14,67,76,12,0,0,5,10,0,,,Folding Stock,100,,,Locked
53628795,46,RF,★★★★★,Kar98k,100,3263300,-,-,x5,,420,420,135,78,41,34,7,0,0,40,10,0,,,,100,,,Locked
53629660,20053,RF,★★★★★★,NTW-20 Mod,120,30283300,-,-,x5,Mod3,475,475,170,82,31,32,7,0,0,40,10,10,20mm HEI,,,100,,,Locked
53810199,20114,HG,★★★★★★,Welrod MkⅡ Mod,120,30283300,-,-,x5,Mod3,410,410,31,75,98,52,15,0,0,40,10,10,,,Special Ops Bag,100,,,Locked
53851066,212,HG,★★★★,K5,100,3263300,-,-,x5,,330,330,29,52,81,62,15,0,0,40,10,0,,,,100,,,Locked
53910946,20171,AR,★★★★★,Ribeyrolles Mod,100,3263300,0,0,x5,Mod1,580,580,64,46,40,68,10,0,0,20,10,0,,,,100,,,Locked
53911047,129,AR,★★★★★,Type95,100,3263300,-,-,x5,,580,580,55,52,46,71,10,0,0,20,10,0,Advanced Infantry Sight,,,100,,,Locked
54042195,20008,HG,★★★★,Makarov Mod,114,8871197,0,0,x5,Mod2,340,340,29,63,103,61,15,0,0,20,10,10,,,,100,,,Locked
54271905,188,SG,★★★★★,S.A.T.8,100,3263300,-,-,x5,,1410,1410,29,13,12,33,6,22,4,40,10,0,,,,100,,,Locked
54467529,173,MG,★★★★★,PKP,100,3263300,-,-,x5,,825,825,95,31,29,127,4,0,10,5,10,0,,,,100,,,Locked
54776824,102,SMG,★★★★,UMP40,100,3263300,-,-,x5,,900,900,27,14,75,85,12,0,0,5,1,0,,,,100,,,Locked
55861641,189,SG,★★★★,USAS-12,100,3263300,-,-,x5,,1300,1300,29,11,10,37,6,22,5,40,1,0,,,,100,,,Locked
55862425,108,AR,★★★,CZ-805,1,0,0,0,x1,,58,58,16,7,6,52,10,0,0,20,1,0,,,,100,,,Locked
56015840,176,SMG,★★★,TMP,1,0,0,0,x1,,75,75,11,2,11,65,12,0,0,5,1,0,,,,100,,,Locked
59445361,236,AR,★★★★★,K11,100,3263300,-,-,x5,,675,675,53,54,37,76,10,0,0,20,10,0,,,,100,,,Locked
59511782,243,AR,★★★★★,64 Shiki,100,3263300,-,-,x5,,625,625,67,62,43,63,10,0,0,20,10,0,,,,100,,,Locked
59963752,42,RF,★★★★,PTRD,100,3263300,-,-,x5,,465,465,159,75,29,28,7,0,0,40,1,0,,,,100,,,Locked
60217218,222,RF,★★★★★,TAC-50,30,46746,0,0,x3,,168,168,83,32,12,25,7,0,0,40,1,0,,,,100,,,Locked
60495499,213,SMG,★★★★★,C-MS,100,3263300,-,-,x5,,925,925,32,15,75,87,12,0,0,5,10,0,,,,100,,,Locked
60840134,127,SMG,★★★★★,Type79,100,3263300,-,-,x5,,970,970,32,12,70,88,12,0,0,5,10,0,,S&B762,,100,,,Locked
61020078,157,SG,★★★★★,Am KSG,100,3263300,-,-,x5,,1265,1265,29,13,12,30,6,24,5,40,10,0,,,,100,,,Locked
61600702,113,HG,★★★,Serdyukov,100,3263300,-,-,x5,,350,350,33,58,68,59,15,0,0,20,1,0,Tactical Rails,,,100,,,Locked
62431189,20161,SG,★★★★★,Type97S Mod,115,11153520,0,0,x5,Mod3,1345,1345,36,13,14,28,6,22,3,40,10,10,Tactical Riot Shield,,,100,,,Locked
63937669,98,HG,★★★★,SPP-1,100,3263300,-,-,x5,,380,380,35,61,75,48,15,0,0,20,1,0,,,,100,,,Locked
64054549,35,RF,★★★,M1A1,100,3263300,-,-,x5,,420,420,95,77,42,38,7,0,0,40,1,0,,,,100,,,Locked
64184534,20104,SMG,★★★★★★,Gr G36c Mod,100,3263300,0,0,x5,Mod1,1060,1060,33,14,68,84,12,0,0,5,10,0,,,,100,,,Locked
64236410,138,AR,★★★,6P62,100,3263300,-,-,x5,,605,605,69,37,33,54,10,0,0,20,10,0,,,,100,,,Locked
64343691,196,AR,★★★★★,Zas M21,100,3263300,-,-,x5,,605,605,55,48,41,74,10,0,0,20,10,0,,,,100,,,Locked
64358369,142,HG,★★★★★,Five-seven,100,3263300,-,-,x5,,315,315,31,57,97,66,15,0,0,20,10,0,,,,100,,,Locked
64554543,158,SG,★★★,KS-23,100,3263300,-,-,x5,,1375,1375,40,9,10,25,6,21,3,40,1,0,,,,100,,,Locked
65248148,23,SMG,★★★★,PP-90,100,3263300,-,-,x5,,795,795,25,13,86,96,12,0,0,5,1,0,,,,100,,,Locked
65453126,170,AR,★★★,ASh-12.7,3,400,0,0,x1,,57,57,23,6,5,40,10,0,0,20,1,0,,,,100,,,Locked
65455271,120,AR,★★★,ARX-160,12,7200,0,0,x2,,110,110,22,11,11,53,10,0,0,20,1,0,,,,100,,,Locked
66092646,191,SMG,★★★,M12,31,48968,0,0,x3,,396,396,15,6,25,60,12,0,0,5,1,0,,,,100,,,Locked
67930387,130,AR,★★★★★,Type97,100,3263300,-,-,x5,,580,580,54,51,46,72,10,0,0,20,10,0,,,,100,,,Locked
68492847,1022,SG,★★★★★,Dana Zane,100,3263300,-,-,x5,,1345,1345,38,15,13,26,6,22,1,40,10,0,Prosthetic Arm,,,100,,,Locked
68794300,1018,HG,★★★★★,Sei Asagiri,100,3263300,-,-,x5,,425,425,30,59,77,53,15,0,0,20,10,0,,,White Knight's Armor,100,,,Locked
69064535,1021,MG,★★★★★,Alma Armas,100,3263300,-,-,x5,,975,975,89,31,23,129,4,0,9,5,10,0,,,Cybernetic Hands,100,,,Locked
69311054,175,AR,★★★★★,ART556,10,4660,0,0,x1,,63,63,22,11,10,48,10,0,0,20,1,0,,,,100,,,Locked
69393192,181,AR,★★★★★,T91,100,3263300,-,-,x5,,620,620,51,44,46,76,10,0,0,20,10,0,,,,100,,,Locked
69730795,215,AR,★★★★★,MDR,100,3263300,-,-,x5,,595,595,56,50,41,76,10,0,0,20,10,0,,,,100,,,Locked
69935004,150,SMG,★★★★,Shipka,100,3263300,-,-,x5,,840,840,24,14,79,95,12,0,0,5,1,0,,,,100,,,Locked
70550370,1020,RF,★★★★★,Stella Hoshii,100,3263300,-,-,x5,,450,450,117,84,36,35,7,0,0,40,10,0,,,Prosthetic Eye,100,,,Locked
70864891,201,RF,★★★,Gepard M1,31,52720,0,0,x3,,174,174,79,31,12,23,7,0,0,40,1,0,,,,100,,,Locked
72050971,194,AR,★★★★★,K2,100,3263300,-,-,x5,,635,635,50,51,42,78,10,0,0,20,10,0,,,,100,,,Locked
72085062,38,RF,★★★,M21,100,3263300,-,-,x5,,465,465,118,74,27,35,7,0,0,40,1,0,,,,100,,,Locked
73738456,245,SMG,★★★★★,P90,100,3263300,-,-,x5,,950,950,30,15,83,93,12,0,0,5,10,0,,,,100,,,Locked
73742792,198,RF,★★★★★,Carcano M91/38,100,3263300,-,-,x5,,365,365,146,90,44,34,7,0,0,40,10,0,,,,100,,,Locked
73748234,183,HG,★★★★★,Contender,100,3263300,-,-,x5,,330,330,46,85,82,44,15,0,0,40,10,0,,,,100,,,Locked
73757199,20097,HG,★★★★★★,M950A Mod,120,30283300,-,-,x5,Mod3,400,400,33,57,77,72,15,0,0,20,10,10,WML & Tactical Handguard,,,100,,,Locked
73813570,211,RF,★★★★★,SRS,31,50972,0,0,x3,,171,171,73,32,14,27,7,0,0,40,1,0,,,,100,,,Locked
76310791,182,RF,★★★,wz.29,31,48634,0,0,x2,,128,128,65,26,14,25,7,0,0,40,1,0,,,,100,,,Locked
76951815,172,AR,★★★★★,Am RFB,100,3263300,-,-,x5,,525,525,69,68,49,54,10,0,0,30,10,0,Am RFB Quad Rail,,,100,,,Locked
77089183,186,HG,★★★,P226,100,3263300,-,-,x5,,365,365,29,58,63,61,15,0,0,20,1,0,,,,100,,,Locked
77670832,247,RF,★★★★,K31,100,3263300,-,-,x5,,390,390,126,78,37,39,7,0,0,40,1,0,,,,100,,,Locked
80071887,85,MG,★★★★,PK,100,3263300,-,-,x5,,950,950,96,21,23,84,4,0,11,5,10,0,,,,100,,,Locked
80801925,106,AR,★★★★★,FAL,100,3263300,-,-,x5,,660,660,57,43,38,72,10,0,0,20,10,0,,,,100,,,Locked
80870784,73,AR,★★★★★,AUG,100,3263300,-,-,x5,,605,605,55,57,46,75,10,0,0,30,10,0,,,,100,,,Locked
81743685,193,AR,★★★,T65,100,3263300,-,-,x5,,620,620,54,44,40,76,10,0,0,20,1,0,,,,100,,,Locked
82178725,20060,AR,★★★★★,AS Val Mod,120,30283300,-,-,x5,Mod3,680,680,43,51,51,76,10,0,0,20,10,10,,SP6 Subsonic Ammo,,100,,,Locked
82717782,124,RF,★★★,Super SASS,11,6360,0,0,x1,,49,49,53,15,7,29,7,0,0,40,1,0,,,,100,,,Locked
83355903,153,SG,★★★★,M37,100,3263300,-,-,x5,,1265,1265,33,12,12,26,6,22,4,40,1,0,,,,100,,,Locked
83559888,180,RF,★★★★,PzB39,30,47134,0,0,x3,,165,165,79,27,12,25,7,0,0,40,1,0,,,,100,,,Locked
85107747,34,RF,★★★,M1 Garand,100,3263300,-,-,x5,,440,440,120,62,28,37,7,0,0,40,1,0,,,,100,,,Locked
85108010,58,AR,★★★,AK-47,100,3263300,-,-,x5,,660,660,53,35,34,65,10,0,0,20,1,0,,,,100,,,Locked
85236498,105,AR,★★★,OTs-12,100,3263300,-,-,x5,,525,525,42,54,54,72,10,0,0,20,1,0,,,,100,,,Locked
85377275,3,HG,★★★,M9,100,3263300,-,-,x5,,380,380,29,56,66,61,15,0,0,20,1,0,M9 BC2 Grips,,,100,,,Locked
85395639,11,HG,★★★,P08,100,3263300,-,-,x5,,350,350,31,46,80,55,15,0,0,20,1,0,,,,100,,,Locked
85517328,20044,RF,★★★★,SV-98 Mod,115,10083300,0,0,x5,Mod3,430,430,127,80,29,37,7,0,0,40,10,10,,,Digital Camouflage,100,,,Locked
85599180,20012,HG,★★★★,C96 Mod,120,30283300,-,-,x5,Mod3,425,425,32,52,71,64,15,0,0,20,10,10,C96 Oak Stock,,,100,,,Locked
85722196,165,SG,★★★★,M1014,100,3263300,-,-,x5,,1375,1375,31,12,11,32,6,21,4,40,1,0,,,,100,,,Locked
85761869,86,MG,★★★,MG42,100,3263300,-,-,x5,,825,825,92,23,26,132,4,0,10,5,1,0,,,,100,,,Locked
86965524,20220,HG,★★★★,MP-443 Mod,100,3263300,0,0,x5,Mod1,380,380,34,54,80,60,15,0,0,20,1,0,,,,100,,,Locked
87132990,80,MG,★★★,M1919A4,100,3263300,-,-,x5,,910,910,96,26,22,99,4,0,9,5,10,0,,Special Steel Buttstock,,100,,,Locked
87325379,126,HG,★★★★★,NZ75,100,3263300,-,-,x5,,365,365,33,62,74,63,15,0,0,20,10,0,,,,100,,,Locked
87591404,20049,RF,★★★★,Type56R Mod,115,10133386,0,0,x5,Mod3,475,475,110,70,37,37,7,0,0,40,10,10,Custom Tracer Rounds,,,100,,,Locked
88282956,20029,SMG,★★★★,STEN MkⅡ Mod,100,3263300,0,0,x5,Mod1,950,950,28,16,75,86,12,0,0,5,10,0,,,,100,,,Locked
88294359,20205,AR,★★★★★★,AN-94 Mod,109,4905237,0,0,x5,Mod1,585,585,59,69,49,80,10,0,0,20,10,0,,,,100,,,Locked
88305072,27,SMG,★★★,Skorpion,100,3263300,-,-,x5,,795,795,24,13,83,95,12,0,0,5,1,0,,,,100,,,Locked
89482856,204,RF,★★★★★,Ballista,100,3263300,-,-,x5,,410,410,139,92,35,36,7,0,0,40,10,0,,,,100,,,Locked
89483849,148,RF,★★★★★,IWS 2000,100,3263300,-,-,x5,,440,440,162,78,29,32,7,0,0,40,10,0,,,,100,,,Locked
89821081,6,HG,★★★,Tokarev,100,3263300,-,-,x5,,430,430,31,47,66,52,15,0,0,20,1,0,,,,100,,,Locked
90302038,202,HG,★★★★,Thunder,100,3263300,-,-,x5,,430,430,46,57,60,37,15,0,0,40,1,0,,,,100,,,Locked
90470196,207,AR,★★★★,CZ2000,19,18204,0,0,x2,,130,130,24,13,14,59,10,0,0,20,1,0,,,,100,,,Locked
91001899,208,MG,★★★★★,HMG21,100,3263300,-,-,x5,,845,845,92,29,33,135,4,0,10,5,10,0,,,,100,,,Locked
91037476,22,SMG,★★★,PPS-43,100,3263300,-,-,x5,,880,880,33,13,65,74,12,0,0,5,1,0,,,,100,,,Locked
91570714,28,SMG,★★★★★,Gr MP7,100,3263300,-,-,x5,,990,990,30,13,69,91,12,0,0,5,10,0,,,,100,,,Locked
92049068,203,SMG,★★★★,Honey Badger,100,3263300,-,-,x5,,990,990,33,13,60,82,12,0,0,5,10,0,MkQ Light Exoskeleton,,,100,,,Locked
92308122,192,RF,★★★★★,JS05,100,3263300,-,-,x5,,450,450,158,88,32,31,7,0,0,40,10,0,,,,100,,,Locked
93345243,195,MG,★★★,Gr MG23,10,4680,0,0,x2,,162,162,33,7,7,95,4,0,9,5,1,0,,,,100,,,Locked
93913508,190,SG,★★★,NS2000,100,3263300,-,-,x5,,1265,1265,33,12,11,27,6,20,5,40,10,0,,,,100,,,Locked
93988876,209,SMG,★★★,OTs-39,31,52482,0,0,x3,,372,372,16,6,29,59,12,0,0,5,1,0,,,,100,,,Locked
94311442,238,MG,★★★★★,QJY-88,100,3263300,-,-,x5,,825,825,86,33,35,126,4,0,10,5,10,0,,,,100,,,Locked
97134404,230,RF,★★★,OBR,11,6300,0,0,x2,,90,90,50,17,7,27,7,0,0,40,1,0,,,,100,,,Locked
97902877,210,HG,★★★,CZ52,100,3263300,-,-,x5,,380,380,33,50,68,53,15,0,0,20,1,0,,,,100,,,Locked
97948507,20095,RF,★★★★,Type88 Mod,115,10610059,0,0,x5,Mod3,520,520,117,68,38,37,7,0,0,40,10,10,Magnetic Accelerated Rounds,Acceleration Coil,,100,,,Locked
98963401,20159,SG,★★★★,RMB-93 Mod,115,10115700,0,0,x5,Mod3,1235,1235,33,12,14,29,6,23,4,40,10,10,Wing-Shaped Mechanical Shield,,,100,,,Locked
100168647,116,SMG,★★★,Z-62,100,3263300,-,-,x5,,840,840,28,15,77,77,12,0,0,5,1,0,,,,100,,,Locked
101164037,217,RF,★★★,SM-1,30,45318,0,0,x3,,159,159,53,31,16,31,7,0,0,40,1,0,,,,100,,,Locked
101430378,225,SMG,★★★★,Cx4 Storm,100,3263300,-,-,x5,,900,900,34,16,74,64,12,0,0,5,1,0,,,,100,,,Locked
101911476,239,AR,★★★,Type03,1,0,0,0,x1,,58,58,20,7,6,50,10,0,0,20,1,0,,,,100,,,Locked
102209524,59,SMG,★★★★★,AK-74U,1,0,0,0,x1,,97,97,14,2,10,59,12,0,0,5,1,0,,,,100,,,Locked
102578576,226,RF,★★★★,Mk 12,1,0,0,0,x1,,41,41,36,10,4,31,7,0,0,40,1,0,,,,100,,,Locked
102781684,160,SG,★★★★★,Saiga-12,100,3263300,-,-,x5,,1320,1320,29,12,11,35,6,23,5,40,10,0,,,,100,,,Locked
102905477,20089,MG,★★★★,Bren Mod,110,5278300,0,0,x5,Mod2,880,880,96,33,29,103,4,0,8,5,10,10,,,,100,,,Locked
103380656,231,RF,★★★★★,M82A1,100,3263300,-,-,x5,,440,440,158,77,30,34,7,0,0,40,10,0,,,,100,,,Locked
103754628,128,RF,★★★★★,M99,100,3263300,-,-,x5,,440,440,157,81,32,32,7,0,0,40,10,0,,,,100,,,Locked
105849409,229,SG,★★★★★,M870,100,3263300,-,-,x5,,1320,1320,33,13,12,29,6,23,4,40,10,0,,,,100,,,Locked
106041620,4,HG,★★★★★,Python,100,3263300,-,-,x5,,350,350,40,81,82,49,15,0,0,40,10,0,,,,100,,,Locked
106257370,123,HG,★★★,P99,100,3263300,-,-,x5,,300,300,31,56,87,61,15,0,0,20,1,0,,,,100,,,Locked
106755885,227,AR,★★★★,A-91,11,5600,0,0,x2,,124,124,23,12,9,54,10,0,0,20,1,0,,,,100,,,Locked
107518511,256,RF,★★★,Falcon,12,6740,0,0,x2,,98,98,61,16,7,24,7,0,0,40,1,0,,,,100,,,Locked
107554026,43,RF,★★★★,SVD,12,6858,0,0,x2,,88,88,57,18,8,27,7,0,0,40,1,0,,,,100,,,Locked
107554749,270,RF,★★★★,4 Shiki,100,3263300,-,-,x5,,420,420,112,74,37,39,7,0,0,40,10,0,Arisaka AP Rounds,,,100,,,Locked
107965103,218,SMG,★★★,T77,1,0,0,0,x1,,93,93,10,2,10,66,12,0,0,5,1,0,,,,100,,,Locked
110827420,20061,AR,★★★★,StG44 Mod,115,10083300,0,0,x5,Mod3,645,645,58,49,37,66,10,0,0,20,10,10,,7.92 KURZ,,100,,,Locked
110862609,162,SG,★★★★,SPAS-12,100,3263300,-,-,x5,,1375,1375,33,11,9,32,6,21,4,40,10,0,,,,100,,,Locked
110928396,223,AR,★★★,Model L,100,3263300,-,-,x5,,550,550,50,45,41,73,10,0,0,20,10,0,,,,100,,,Locked
110988048,234,SMG,★★★★★,JS 9,100,3263300,-,-,x5,,900,900,27,15,86,89,12,0,0,5,10,0,,,,100,,,Locked
111403652,241,RF,★★★,RT-20,13,8649,0,0,x2,,102,102,69,19,7,20,7,0,0,40,1,0,,,,100,,,Locked
111937890,206,AR,★★★★★,AK-12,100,3263300,-,-,x5,,550,550,56,62,52,78,10,0,0,20,10,0,,,,100,,,Locked
112874074,1009,HG,★★★★★,El Clear,100,3263300,-,-,x5,,330,330,31,62,88,61,15,0,0,20,10,0,Glorylight,,,100,,,Locked
113379020,151,SG,★★★★★,M1887,100,3263300,-,-,x5,,1375,1375,39,12,12,22,6,22,4,40,10,0,,,,100,,,Locked
114062867,20136,SMG,★★★★★,PP-19 Mod,107,4413725,0,0,x5,Mod1,935,935,27,14,78,91,12,0,0,5,10,0,,,,100,,,Locked
114832885,199,MG,★★★★,Type80,82,1415498,0,0,x4,,632,632,83,22,21,112,4,0,10,5,1,0,,,,100,,,Locked
114833202,88,MG,★★★★,MG3,100,3263300,-,-,x5,,990,990,85,26,21,130,4,0,10,5,10,0,,,Infinite Ammo Box,100,,,Locked
114869005,109,MG,★★★★★,Gr MG5,32,56735,0,0,x3,,390,390,49,12,12,95,4,0,11,5,1,0,,,,100,,,Locked
114981672,149,MG,★★★★,AEK-999,30,46035,0,0,x3,,321,321,50,12,11,94,4,0,10,5,1,0,,,,100,,,Locked
115828945,164,SG,★★★★★,FP-6,100,3263300,-,-,x5,,1300,1300,31,13,12,28,6,24,4,40,10,0,,,,100,,,Locked
116983374,232,HG,★★★,MP-448,100,3263300,-,-,x5,,320,320,26,62,99,60,15,0,0,20,1,0,,,,100,,,Locked
117054986,266,RF,★★★★★,R93,100,3263300,-,-,x5,,405,405,133,97,34,39,7,0,0,40,10,0,,,,100,,,Locked
119929340,20002,HG,★★★★,M1911 Mod,115,10083300,0,0,x5,Mod3,370,370,28,51,77,58,15,0,0,20,10,10,,XM261 ACP,,100,,,Locked
120974791,244,HG,★★★,TEC-9,100,3263300,-,-,x5,,415,415,28,46,63,63,15,0,0,20,1,0,,,,100,,,Locked
121174189,255,RF,★★★,Scout,1,0,0,0,x1,,45,45,43,10,5,24,7,0,0,40,1,0,,,,100,,,Locked
123373840,20252,RF,★★★★★,KSVK Mod,120,30283300,-,-,x5,Mod3,455,455,165,87,31,32,7,0,0,40,10,10,12.7mm 1SL,,,100,,,Locked
123892089,253,MG,★★★★★,Lewis,100,3263300,-,-,x5,,950,950,102,31,31,116,4,0,10,5,10,0,,,,100,,,Locked
124611684,254,MG,★★★★,UKM-2000,1,0,0,0,x1,,85,85,35,4,4,81,4,0,11,5,1,0,,,,100,,,Locked
125241764,250,HG,★★★★★,HS2000,100,3263300,-,-,x5,,360,360,33,61,87,62,15,0,0,20,10,0,,,,100,,,Locked
125281566,20152,SG,★★★★,M1897 Mod,115,11884956,0,0,x5,Mod3,1345,1345,36,13,11,26,6,22,4,40,10,10,,12-gauge Flechette Rounds,,100,,,Locked
125400877,258,AR,★★★,Magal,31,50620,0,0,x3,,228,228,26,19,17,54,10,0,0,20,1,0,,,,100,,,Locked
125410572,214,AR,★★★★★,ADS,100,3263300,-,-,x5,,605,605,50,54,45,78,10,0,0,20,10,0,,,,100,,,Locked
125668363,140,HG,★★★,PSM,1,75,0,0,x1,,29,29,8,8,13,42,15,0,0,20,1,0,,,,100,,,Locked
126310704,265,AR,★★★,Gr HK33,30,46702,0,0,x3,,204,204,27,20,18,57,10,0,0,20,1,0,,,,100,,,Locked
127604490,251,SMG,★★★★★,X95,100,3263300,-,-,x5,,970,970,34,13,67,90,12,0,0,5,10,0,,,,100,,,Locked
127604514,112,MG,★★★★★,Negev,100,3263300,-,-,x5,,870,870,84,35,36,139,4,0,9,5,10,0,,,,100,,,Locked
129300106,267,SMG,★★★,MP41,31,52128,0,0,x3,,381,381,17,6,24,60,12,0,0,5,1,0,,,,100,,,Locked
131087114,261,RF,★★★★★,QBU-88,100,3263300,-,-,x5,,420,420,126,87,41,42,7,0,0,40,10,0,,,,100,,,Locked
132740264,249,MG,★★★,62 Shiki,12,6650,0,0,x2,,188,188,39,7,7,88,4,0,9,5,1,0,,,,100,,,Locked
132950356,84,MG,★★★,RPD,100,3263300,-,-,x5,,825,825,82,34,34,121,4,0,8,5,10,0,,,RPD Infantry Webbing,100,,,Locked
132967494,20005,HG,★★★★,M1895 Mod,115,10558063,0,0,x5,Mod3,355,355,35,48,99,45,15,0,0,20,10,10,M1895 Suppressor,,,100,,,Locked
132973427,146,RF,★★★★,Gr G28,10,4584,0,0,x2,,96,96,50,17,7,28,7,0,0,40,1,0,,,,100,,,Locked
133558629,268,RF,★★★,T-CMS,1,0,0,0,x1,,44,44,45,10,4,25,7,0,0,40,1,0,,,,100,,,Locked
